rank,is_eligible,ineligible_reason,name,max_commission,max_mev_commission,validator_age,total_credits_M,identity
394,true,"","Latitude.sh",0,10,537,200.577038,"c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx"
395,true,"","bloXroute_EU",0,10,531,200.577569,"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6"
396,true,"","MARVELMEV",0,10,529,200.580597,"5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou"
397,true,"","NeuralNode_0_fee_MEV_V",0,10,528,200.572049,"9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23"
398,true,"","Dancing_Dolphin_Valida",0,10,514,200.580637,"ALxZnHDetfXHaTZWB7Xwn2WHpbvNPYz5b4zLRsfFvpUb"
399,true,"","Ereborus_ereborus.com",0,10,511,200.580692,"EReBoRDj5Lv9y1FGPXxFCt1KAgZeKqa8zJNZvkoA4Uoa"
400,true,"","Litx_-_0_Commission",0,10,509,200.571806,"LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE"
401,true,"","theBEST",0,10,493,200.574952,"9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi"
402,true,"","TDRSystems",0,10,485,200.58038,"CmHAicGXp6boDhgp7Kb1JbPcvf7GstyK2yMyMxZY2pKU"
403,true,"","Valera",0,10,485,187.767659,"A4fxKaaNPBCaMwqKyhHxoWKJ5ybgvmmwTQmNmGtt2aoC"
404,true,"","Solidestaking",0,10,483,200.580629,"HuxezmVRF3Dokr23jXmtUVoR12g4Cw1VCvwb8KAP9M4o"
405,true,"","Mira_Validator",0,10,482,200.135622,"6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd"
406,true,"","IT-SRV_Group",0,10,479,200.549751,"3Q8GcTR6gUpFjSwjRuN6Bqy73xuJQHPKceuoDq8v18DC"
407,true,"","P2PStaking_0_fees_95_M",0,10,478,200.552833,"7mcgHPHLfdoVn1JV9pQp6y8dbx2QF4n1STRCyG9wJ9rV"
408,true,"","Initwell",0,10,473,200.581172,"87sZBKaGtRseDxuSkF7pUCERd3Hs98ESRJVipdscTCXc"
409,true,"","MEW_NODE_",0,10,473,200.581066,"4RLcStbSkt5S1Xm4mStup6N13PGyAfAWy7Vs5d7yJRnY"
410,true,"","Pikachu_Yield",0,10,473,200.580738,"2iXZmNQmmgE5ZeTQ1GMhhYGDqDr2BiqdEu3DbGJDo8MA"
411,true,"","Raomal",0,10,473,200.580712,"J1xEijrZvidXX8eF9gnHprucjeMAASZ2tYkY1GXF91Tq"
412,true,"","Reider_Flash_Instant_P",0,10,473,200.580463,"AB821LfpFBwedJEfoNFZRsiPvcSxXPBNMgjyGC7RuNfS"
413,true,"","Count_Vlad",0,10,473,200.580092,"3ddX9QcC6DjFqPTysrFWtR48v5g3wJjB862sji4s5Tui"
414,true,"","Jindo_Flow",0,10,473,200.576425,"GnZB2GTH8KJKqU3L4tR42a7BnKXxvgS9rerGMAszNCp"
415,true,"","Lucky_Loki",0,10,469,200.57991,"DwGEK1ZSC5SM9e7Tkts5hLpkUffAsFUcqeLr2zifaXZi"
416,true,"","VVS",0,10,469,200.574527,"6122X5K3mo8QMwXZW6wnP2n1j2wQoa1Ks21Ckwj7L6st"
417,true,"","Golden_Bao",0,10,468,200.575935,"2Q3t4UqyZeVZQ5WURvuGVb73x8cwbu5M7jNbb1jEvGsB"
418,true,"","EONpool",0,10,457,200.576762,"6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy"
419,true,"","Stakerrash",0,10,451,200.580939,"D8izqaR979Fc2amDoGHmYqEugjckEi1RQL1Y1JKyHUwX"
420,true,"","Fast_Runner",0,10,451,200.578766,"6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw"
421,true,"","Alex_Validator",0,10,450,200.540045,"9cDdzkrimGrsNVKKRtN2Q1ydBwDxjDtPGyyLRgnUYyAQ"
422,true,"","AnyPool",0,10,450,200.538558,"5LqdfTzdPtnqTyKaduT2eRvtLgfGucVCJ3Gu1MmgtEq"
423,true,"","Solbase",0,10,449,200.538321,"Bkucd9XTD2geqNsgcbMcqsSnLhqfHUuDvAUSGCXsJBdK"
424,true,"","Freedom",0,10,449,200.537029,"BEL5CeekyNyWdocqr2YXTVVvYwzeActXNGMPJhmvFVsb"
425,true,"","Vesper",0,10,448,200.540899,"6iTpVEx7Ye6wvvrnXBLf6FPhENrCu8mKGswzhem2pJ1m"
426,true,"","RNT",0,10,448,200.537839,"5WgvknZoXna3Fm8qiAmi2D4sZg6u1iyCWNXWxhAc9p4B"
427,true,"","Dark",0,10,448,200.537369,"Ayk5TSNbnjQn95BGnz4ugkcm1kAtEwGcK1jRYmqrYvKN"
428,true,"","LuSOL_MEV",0,10,447,200.581012,"6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d"
429,true,"","GrandpaStake",0,10,447,200.580904,"J3jZnDWMNHiQVuVDRM1PhYfFRMWwMEAMark2oiwQMzcu"
430,true,"","Bernardo_Beacon",0,10,446,200.580271,"EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4"
431,true,"","Stake.Cake",0,10,444,200.580164,"8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw"
432,true,"","0node.io",0,10,444,200.544711,"6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg"
433,true,"","Trinity_Mirror",0,10,428,200.581165,"4JTfCRjd6SzZdoKqdvStHvaKHBYCe9iENAnG4iDTrGW2"
434,true,"","Morgana",0,10,428,200.580947,"AhyLPwqeE8zg7fyFjuufH8k7Kq4kNS2eARRq5EKNGRcT"
435,true,"","Solarium_",0,10,428,200.580415,"C8H7mCWTYDX3LJUgAH5hqmVUQAwdAyHpybTZgvfCJDaM"
436,true,"","Windows_XP",0,10,428,200.580212,"F3dJbecT56EoP51Awv5RXtVTv498QNKWrUDu3rQ5srvY"
437,true,"","PixelStake",0,10,428,200.580183,"8rWDbEsuz4UWF2ZXiHhMECPkTZm51YrRaQSoSz8RPz2H"
438,true,"","Green_House_Crypto0_Fe",0,10,428,200.576803,"DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA"
439,true,"","Hohla",0,10,427,200.58032,"AptafqHRpGk3KCQrGtuPGuPvWMuPc4N15X7NN7VUsfbd"
440,true,"","Moon",0,10,409,200.581527,"W1FAbXyQJ5iPghy12TqPktwobU5kTD73ZjA6QZCvsRp"
441,true,"","Nimbus_ZERO_MEV",0,10,409,200.580731,"GMag1aGPi4Qi7FYNYi9HnAaktSRiWvZ6At3UWruuhEcL"
442,true,"","Ruslan-",0,10,409,200.579991,"F5CRSKK34yQ1G43WnnP5vy9sj4YxthBWM4ct3wGzaB6n"
443,true,"","HARB_UZ",0,10,403,200.580759,"GCQ4V2e6PPdgHM1mXgepHZvdRkWAxbiFUUpJC5Bpcncd"
444,true,"","_SolaraZ_MEV",0,10,397,200.55669,"8WKbFye8HjNa3rBvx5jEd9gYtfLLXwXg3wzVhavvMSva"
445,true,"","Firo_in_the_Void",0,10,394,200.580813,"3QduBTMSMRAPbRhSmoEYQYPC85HiLmAtjCt2y15Bqw4E"
446,true,"","NeverBackDown",0,10,390,200.57476,"3fHDpgV7GG2fRirqYNFvAUfH5BnbQnRYDqeJBpVFKm8s"
447,true,"","Kangaroo_",0,10,389,200.580775,"4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq"
448,true,"","Solidator_GOOD_PERFORM",0,10,389,200.578873,"Fz6BL7pe2F8Fc78ZgLrPuXv9w8rz9UY3AZnDaxyGvuBT"
449,true,"","Kos",0,10,388,200.581093,"3Uwkpd9ZKxhuTDWKuiFbJee9Z1ZJPxpkin9476Bwc7Ha"
450,true,"","T-Sync_",0,10,387,200.58138,"7QGeaLDAhDdrLHZxFb27xL6GMoVGZ5oJTk7ULpgici1M"
451,true,"","LuminaNodes",0,10,387,200.580675,"D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx"
452,true,"","Cyber_Samurai",0,10,387,200.580493,"AWqkGtq9rgpMDc7pTKe62aJuaX8ZvrnZxCpr8nfpDSCK"
453,true,"","Viki_Fee-Free_",0,10,384,200.570425,"F5ERVawfscHaqdAWuZ5eY5yA459B3FgR42aj1hKWNjNK"
454,true,"","LAB517",0,10,367,200.581118,"13cm6z7ajighVFYN1aR2hPQ3Rhp4QJenDbHGRmps9P1n"
455,true,"","BlockRockers_0_fee_MEV",0,10,367,200.580175,"ungM4fafkQg1e13MAzwzuvCxtTTiTZ4Xcq7KqnJRyVJ"
456,true,"","Puerta_del_Sol",0,10,353,200.579903,"4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC"
457,true,"","1000X.sh",0,10,352,200.576546,"1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3"
458,true,"","Meissa",0,10,343,200.580302,"Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy"
459,true,"","Sentinel_Stake",0,10,342,200.580505,"ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj"
460,true,"","Yonta_Labs_-_LST_0Fee_",0,10,326,200.41776,"BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM"
461,true,"","Vlaber01_0_FEE_Jito_ME",0,10,297,200.570727,"FUURpC3LjVnxr21PmEfHtxT7Mfe4CVJXxESBjQPvmqTZ"
462,true,"","Capital_Alliance_0_Fee",0,10,286,200.407787,"6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU"
463,true,"","1Dad_0_Fee",0,10,284,200.580845,"FyrwfMaomErzqrFUXMjCJ7mA4u81DsiDdrzC3MJD6d4j"
464,true,"","Titan_Analytics",0,10,282,200.58161,"43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2"
465,true,"","Soldea_Kitchen",0,10,282,200.57983,"2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C"
466,true,"","Empyrial_-_0_fee_high_",0,10,277,200.58045,"Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK"
467,true,"","BBG_MEV",0,10,275,200.580697,"FfdKMwFrWJSBdF5N3RPVc4r16K9KnQcVw2boCpkY5zVi"
468,true,"","Gaxx_Validator",0,10,275,200.580206,"3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer"
469,true,"","crypto-jack-sparrow",0,10,274,200.575912,"AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y"
470,true,"","DeFi_Dev_Corp_NASDAQ_D",0,10,272,200.580974,"9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa"
471,true,"","Abacus",0,10,262,200.581377,"BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8"
472,true,"","Easytoken.me",0,10,256,200.579141,"FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL"
473,true,"","Anode_Beta",0,10,245,200.580529,"6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7"
474,true,"","T-STAKE_Systems",0,10,243,200.507383,"NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH"
475,true,"","Luna_Labs",0,10,241,200.573345,"2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H"
476,true,"","SoLyrae",0,10,240,200.573879,"7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB"
477,true,"","Ice_Staking",0,10,233,200.412843,"icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE"
478,true,"","Wen_0_fee_MEV",0,10,233,200.195254,"WENqavduvNNv1LbwCJPRDr4ZmrdvdfF2SZNrKTAV7pm"
479,true,"","stakeware.xyz_ferric",0,10,223,200.576716,"ETcW7iuVraMKLMJayNCCsr9bLvKrJPDczy1CMVMPmXTc"
480,true,"","SolRealms",0,10,222,200.579743,"RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT"
481,true,"","OYKC",0,10,222,200.575492,"8Y7SLeBygba7einxtGCaCKaQQtUXBQrVtqQbmDGErvXU"
482,true,"","Huisky_Staking_Mev",0,10,220,200.527778,"huinBRP3muBuqZLMW8ARjdn4mBnEmFFcxiBzrkQz553"
483,true,"","Pesky_Penguins_0_fee_M",0,10,220,200.29026,"ppppoqHcHVzigV6SK4856BAsNxhTAi32hqQQWrziyHE"
484,true,"","Node_Integration",0,10,208,200.581257,"nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D"
485,true,"","Mercurial_Validator",0,10,207,200.571702,"1MuaDGhuN7KRqvsupUcYmq9u1YRh1pp38hu1WV2WC6S"
486,true,"","Unit_261",0,10,205,200.577543,"4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib"
487,true,"","Solodron_0_Fee_MEV",0,10,201,200.57999,"8zgT2JAcjqE32L9xGt1CZqKzBvB8crb7PVYn2B26taid"
488,true,"","MX_Validator",0,10,200,200.403878,"mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC"
489,true,"","zim.one_0_fee",0,10,198,200.509545,"2zykwzzo1pd3H2oSj5j5SRLTvmpa9Nr2S2Bh8tTVd5Tq"
490,true,"","BlockStream",0,10,197,200.580457,"BtJei4AagS2viyJPYVT8FVhRiDKW5YyusQuqjVbtG3Hs"
491,true,"","bloXroute_US",0,10,193,200.505557,"DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv"
492,true,"","Love",0,10,191,200.580102,"Love31pnbDJNVzZZVbtV4h2ftvTPVcBpXW11BSTCa6s"
493,true,"","Capybara",0,10,189,200.57352,"9kTTMvxVjE5Doyr9QeFzrx7ccK3B6nmFQZtn61JFe4uD"
494,true,"","KitBull_MEV_Paladin_",0,10,188,200.577132,"pitMDEaMmWmr7qP8HsNqarPQkd3jhZbLJibhhQnL5RG"
495,true,"","Suzuko_Stake",0,10,187,200.580683,"hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj"
496,true,"","_Stake-O-Matic_",0,10,186,200.580489,"3VV7jhspRhapnvCHTNxJeUzEXCpAJGSYbhHeCvTndHHa"
497,true,"","Raposa_Coffee",0,10,186,200.580289,"rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC"
498,true,"","Eyenotion",0,10,177,200.580425,"eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK"
499,true,"","Stache_Node",0,10,177,200.578498,"stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH"
500,true,"","MASTERGSM",0,10,160,200.577066,"8aqTSm1MT5VhxRD9ufR4WUh1g3Xsn9av3mp2bJB66Ywp"
501,true,"","Kevred",0,10,160,200.494234,"2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM"
502,true,"","FREEZZ",0,10,158,200.568923,"G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU"
503,true,"","Hyperionby",0,10,156,200.57875,"ET6sihELJYJeiQ6z3MdpSnbHWPPJ5FUFjZag1BtxVX6e"
504,true,"","SOLAnode_0_Fee_MEV_Rew",0,10,155,200.41937,"BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK"
505,true,"","Tartan_RaggedSec",0,10,151,200.580645,"6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo"
506,true,"","Hodl_Hodl_LLLP",0,10,148,200.580313,"hnhCMmnrmod4rcyc3QRKkLEC9XnPTvYJ2gBvjgFiV4o"
507,true,"","CH_Dev",0,10,148,200.579978,"chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe"
508,true,"","Fenix_0_Fee_MEV",0,10,147,200.19956,"6mCzwUFcdTuz6fFJRA8nY1iXNRJqPpXU1PvCfANfVXhh"
509,true,"","Gleam",0,10,146,200.580152,"G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN"
510,true,"","Ruslan",0,10,145,200.578857,"CcJX66BQ2Y99GQNcojA4zjDSPG71NSXCRLH2CVei6h4v"
511,true,"","BullMooseSystems",0,10,143,200.581004,"9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa"
512,true,"","Prompt_Logic",0,10,143,200.580117,"FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ"
513,true,"","SunshineVR",0,10,142,200.580352,"EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW"
514,true,"","le.SteakHaus",0,10,139,200.580578,"EUDis6LJeJzDHTEBgfHGQyjHp63XZkGkx4E69xunC2Ej"
515,true,"","Chronoflare",0,10,138,200.579233,"Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6"
516,true,"","Anderson_Anderson",0,10,136,200.580574,"nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC"
517,true,"","Ivy_Oracle",0,10,134,199.95362,"6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi"
518,true,"","Pine_Stake",0,10,123,200.560693,"Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix"
519,true,"","Charity_Soul",0,10,121,200.579216,"chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL"
520,true,"","Kisetsu_Stake",0,10,114,200.580351,"NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk"
521,true,"","Vortexlab",0,10,114,199.88375,"StkZAmzUiaUPmg6AhytiWLoRZ1bqefJSjDsqctjCmHb"
522,true,"","Fuji",0,10,103,200.581073,"3j1dv2SP3xtG5vcqiqTSpc9C3h4wQnnzh3aqBcx6fU7h"
523,true,"","Bubbles",0,10,100,200.579975,"H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T"
524,true,"","Alchemy",0,10,100,200.018481,"7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc"
525,true,"","Citizen_Node",0,10,99,200.580392,"CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP"
526,true,"","THW_Validator",0,10,99,200.578657,"THWsLPufeq9LWs2H9vYPbtFwdxAHbQHvSbT6pztG8x1"
527,true,"","Mako_Validation",0,10,93,200.580969,"makot6hiF2ZEWy1yPF5otx73VuXpP5SCUeCbZiiGSt4"
528,true,"","Tyraen",0,10,92,200.579407,"DARHT2kULrSdWzL4Fc4hs28s4pfMa4aB92631AHUJkV1"
529,true,"","Mice_Stakin",0,10,82,200.580458,"D8xKNftHzFcCekENuTEcFC1eoL9y8wNHEg4Q5z57KK4e"
530,true,"","Kumiho",0,10,81,200.537901,"Bz6FHRznS6TmAoWbsbuU7Xq5To3T2HFyAPWQuJCKUy9w"
531,true,"","Solar",0,10,78,199.841613,"7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A"
532,true,"","Dust_Eleven",0,10,73,200.580276,"dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH"
533,true,"","Blue_Sky",0,10,69,200.561425,"b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF"
534,true,"","NO_NAME",0,10,64,200.580793,"4vcmYPfLztUckU3c3FvXDwSq8aDNDqwEpvEiqAv97LGJ"
535,true,"","NO_NAME",0,10,64,200.580091,"4aRPyjsqqFsf5488a9QAaHJLQJMGwoL5P6wRtLmroe2d"
536,true,"","Luke",0,10,64,200.326434,"ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM"
537,true,"","BIG_BERTY",0,10,61,200.579665,"BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP"
538,true,"","Dicky",0,10,61,200.579114,"DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA"
539,true,"","HiveFi_Validator",0,10,56,200.581368,"8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN"
540,true,"","Lilith",0,10,54,200.580677,"1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i"
541,true,"","Janitor",0,10,54,200.580674,"jntr1vkzvSujfckGR6ANmFmirVoPBMNr5XJGKP5uDQA"
542,true,"","DegenBot",0,10,54,200.579523,"DEgenZMznWXvg5YHaZM75arVTauV453SeXX1UrxcGNup"
543,true,"","NO_NAME",0,10,52,200.58062,"CHiNA46kfx9MJ6bmLE4BPRxztZ2Qv8cZhVbSFSAfVVUq"
544,true,"","Sol_Hack3rs",0,10,52,200.510565,"5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4"
545,true,"","StudentSOL",0,10,52,200.508845,"8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ"
546,true,"","Yoake_Validator",0,10,42,200.581874,"4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF"
547,true,"","NO_NAME",0,10,39,171.862635,"vCKjdSBAMNf8oi3nS3FdisLQ5gG3w1AccxXAD6FMDQz"
548,true,"","ALGK",0,10,37,200.580822,"H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w"
549,true,"","00Tokyo",0,10,33,200.580962,"5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK"
550,true,"","Edgevana",0,50,310,200.329737,"EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy"
551,true,"","Allnodes_0_fee",0,100,617,200.580009,"vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D"
552,true,"","Shinobi_Systems_stakev",0,100,617,200.519794,"Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs"
553,true,"","0_Fee_1_melea_One",0,100,617,200.337244,"6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea"
554,true,"","Koinsortium_0_Fee_MEV",0,100,542,200.581336,"FZrSKKsKfZJovcQWRQFDXz8DbHKCSRZLZqbBAGd1dG57"
555,true,"","StakeHit",0,100,373,148.349074,"92VEPQZ6VK9x5rSxw6c3nNiVb3H32nF1ZeaeqkaFXTwK"
556,true,"","JM",0,100,287,200.34592,"EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W"
557,true,"","NO_NAME",0,100,259,200.211125,"bcZxRSozXDb61a77rxL6n9yumsbatqC7RFmZ8Xi5K8V"
558,true,"","Verafy",0,100,103,197.753671,"TrUtH9WTw1jBVuuExpm3MnC5XF7mW6J3x6oXXA9yX4U"
559,true,"","Node1",0,100,74,200.168078,"GK2YYwmQk58xA2k2SeugY3i334SJVViqTT8sT5wim3Dk"
560,true,"","NO_NAME",1,0,145,156.513232,"FWSHEWDt9ufmg3JtmWzhay5zncUiJHA7Xz9hBmdx2pCU"
561,true,"","EU_Node",1,0,46,200.042881,"9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG"
562,true,"","AP_Node",1,0,46,199.633501,"G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM"
563,true,"","NO_NAME",1,1,220,200.347318,"5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm"
564,true,"","NO_NAME",1,1,187,200.419058,"AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF"
565,true,"","Rustiq_Technology",1,8,617,200.411916,"8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w"
566,true,"","The_Lode_Sentries",1,8,514,200.254629,"LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS"
567,true,"","NO_NAME",1,10,123,200.26527,"tcrkE5QNG87Zbexm6fdWMbn7A5MjLC4ML7i1JfHF7cj"
568,true,"","NO_NAME",1,100,177,198.332146,"DNVZMSqeRH18Xa4MCTrb1MndNf3Npg4MEwqswo23eWkf"
569,true,"","Frankendancer-DoubleZe",1,100,171,198.164488,"BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J"
570,true,"","Frankendancer-DoubleZe",1,100,145,199.39947,"82vucuWCTTQEz6nYe3VetnL3pJYBrfDF2gDAjec9sPUy"
571,true,"","NO_NAME",1,100,145,198.38129,"FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89"
572,true,"","NO_NAME",2,0,59,200.363091,"MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1"
573,true,"","Block_Logic_MEV_Triton",2,2,617,200.417281,"DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp"
574,true,"","NO_NAME",2,2,431,200.288392,"Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT"
575,true,"","NO_NAME",2,2,87,200.384368,"9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i"
576,true,"","Udder_Chaos_",2,5,242,200.415664,"ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6"
577,true,"","Mango_Validator",2,8,538,200.401835,"B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa"
578,true,"","SteakStache",2,8,94,200.25795,"5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW"
579,true,"","binance_staking",2,10,592,200.266197,"DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy"
580,true,"","Dual_Validator",2,10,233,194.954354,"sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y"
581,true,"","NO_NAME",3,3,543,200.289481,"BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH"
582,true,"","Meria",3,7,191,200.35079,"7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW"
583,true,"","vasrox",3,10,617,200.284877,"6MMvVR2UqSkHz5Drt4mmpaS3DBv8kvcrFuKh4sWNGCqD"
584,true,"","Play_Solana",4,0,93,177.694133,"p1ayS5DGgrM7m1VU4zcppoTWPbcFGhrBYTh7Wm6ApAC"
585,true,"","Beachside",4,4,172,200.357005,"AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o"
586,true,"","Valigator",4,4,57,200.415893,"vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY"
587,true,"","Jito2",4,8,512,200.26626,"A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2"
588,true,"","Jito1",4,8,512,199.38344,"CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1"
589,true,"","CMS_Holdings",4,8,510,196.508739,"cmshPgUzd5iDkyZxPfUvepRSLtNV47Ks5AGu4KvKqY6"
590,true,"","Squads",4,8,231,200.366025,"SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA"
591,true,"","Reorder_the_Blocks",4,8,180,200.19031,"ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY"
