rank,is_eligible,ineligible_reason,name,max_commission,max_mev_commission,validator_age,total_credits_M,identity
393,true,"","BlueLotus_",0,10,568,200.599302,"PAD9aPiKJGcbGxuVLbc8o4Vf65GPq3fJQ7PkHWuX6a8"
394,true,"","tenerifka",0,10,559,200.717091,"93fX4gLgnUkcf3vmGBzuNKEt4em2tHxgmVcbq9vNq4jE"
395,true,"","Lis1",0,10,539,200.723388,"EKHuz3Ag7UtYrEeterGVFHwYWDn2d6aXjnAAf2d5edLh"
396,true,"","Latitude.sh",0,10,537,200.721241,"c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx"
397,true,"","bloXroute_EU",0,10,531,200.721772,"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6"
398,true,"","MARVELMEV",0,10,529,200.7248,"5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou"
399,true,"","NeuralNode_0_fee_MEV_V",0,10,528,200.716252,"9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23"
400,true,"","Dancing_Dolphin_Valida",0,10,514,200.72484,"ALxZnHDetfXHaTZWB7Xwn2WHpbvNPYz5b4zLRsfFvpUb"
401,true,"","Ereborus_ereborus.com",0,10,511,200.724895,"EReBoRDj5Lv9y1FGPXxFCt1KAgZeKqa8zJNZvkoA4Uoa"
402,true,"","Litx_-_0_Commission",0,10,509,200.716009,"LitxAVo3RnYXD2sX1TyRJxfnKy48amXgyGiysPZjZwE"
403,true,"","theBEST",0,10,493,200.719154,"9QA1fzbAKJicmRoFa9wFnYYx2PGYn97s8Nh6VojBMvCi"
404,true,"","TDRSystems",0,10,485,200.724583,"CmHAicGXp6boDhgp7Kb1JbPcvf7GstyK2yMyMxZY2pKU"
405,true,"","Valera",0,10,485,187.767659,"A4fxKaaNPBCaMwqKyhHxoWKJ5ybgvmmwTQmNmGtt2aoC"
406,true,"","Solidestaking",0,10,483,200.724826,"HuxezmVRF3Dokr23jXmtUVoR12g4Cw1VCvwb8KAP9M4o"
407,true,"","Mira_Validator",0,10,482,200.279825,"6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd"
408,true,"","IT-SRV_Group",0,10,479,200.693953,"3Q8GcTR6gUpFjSwjRuN6Bqy73xuJQHPKceuoDq8v18DC"
409,true,"","P2PStaking_0_fees_95_M",0,10,478,200.697036,"7mcgHPHLfdoVn1JV9pQp6y8dbx2QF4n1STRCyG9wJ9rV"
410,true,"","Initwell",0,10,473,200.725375,"87sZBKaGtRseDxuSkF7pUCERd3Hs98ESRJVipdscTCXc"
411,true,"","MEW_NODE_",0,10,473,200.725269,"4RLcStbSkt5S1Xm4mStup6N13PGyAfAWy7Vs5d7yJRnY"
412,true,"","Pikachu_Yield",0,10,473,200.724941,"2iXZmNQmmgE5ZeTQ1GMhhYGDqDr2BiqdEu3DbGJDo8MA"
413,true,"","Raomal",0,10,473,200.724915,"J1xEijrZvidXX8eF9gnHprucjeMAASZ2tYkY1GXF91Tq"
414,true,"","Reider_Flash_Instant_P",0,10,473,200.724666,"AB821LfpFBwedJEfoNFZRsiPvcSxXPBNMgjyGC7RuNfS"
415,true,"","Count_Vlad",0,10,473,200.724295,"3ddX9QcC6DjFqPTysrFWtR48v5g3wJjB862sji4s5Tui"
416,true,"","Jindo_Flow",0,10,473,200.720628,"GnZB2GTH8KJKqU3L4tR42a7BnKXxvgS9rerGMAszNCp"
417,true,"","Lucky_Loki",0,10,469,200.724113,"DwGEK1ZSC5SM9e7Tkts5hLpkUffAsFUcqeLr2zifaXZi"
418,true,"","VVS",0,10,469,200.71873,"6122X5K3mo8QMwXZW6wnP2n1j2wQoa1Ks21Ckwj7L6st"
419,true,"","Golden_Bao",0,10,468,200.720138,"2Q3t4UqyZeVZQ5WURvuGVb73x8cwbu5M7jNbb1jEvGsB"
420,true,"","EONpool",0,10,457,200.720965,"6dtVKjb6vRwNAekki2FXhKv8WTNzQ3xW6HWMCNWqtoDy"
421,true,"","Stakerrash",0,10,451,200.725142,"D8izqaR979Fc2amDoGHmYqEugjckEi1RQL1Y1JKyHUwX"
422,true,"","Fast_Runner",0,10,451,200.722969,"6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw"
423,true,"","Alex_Validator",0,10,450,200.684248,"9cDdzkrimGrsNVKKRtN2Q1ydBwDxjDtPGyyLRgnUYyAQ"
424,true,"","AnyPool",0,10,450,200.682761,"5LqdfTzdPtnqTyKaduT2eRvtLgfGucVCJ3Gu1MmgtEq"
425,true,"","Solbase",0,10,449,200.682524,"Bkucd9XTD2geqNsgcbMcqsSnLhqfHUuDvAUSGCXsJBdK"
426,true,"","Freedom",0,10,449,200.681232,"BEL5CeekyNyWdocqr2YXTVVvYwzeActXNGMPJhmvFVsb"
427,true,"","Vesper",0,10,448,200.685102,"6iTpVEx7Ye6wvvrnXBLf6FPhENrCu8mKGswzhem2pJ1m"
428,true,"","RNT",0,10,448,200.682042,"5WgvknZoXna3Fm8qiAmi2D4sZg6u1iyCWNXWxhAc9p4B"
429,true,"","Dark",0,10,448,200.681572,"Ayk5TSNbnjQn95BGnz4ugkcm1kAtEwGcK1jRYmqrYvKN"
430,true,"","LuSOL_MEV",0,10,447,200.725215,"6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d"
431,true,"","GrandpaStake",0,10,447,200.725107,"J3jZnDWMNHiQVuVDRM1PhYfFRMWwMEAMark2oiwQMzcu"
432,true,"","Bernardo_Beacon",0,10,446,200.724474,"EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4"
433,true,"","Stake.Cake",0,10,444,200.724367,"8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw"
434,true,"","0node.io",0,10,444,200.688913,"6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg"
435,true,"","Trinity_Mirror",0,10,428,200.725368,"4JTfCRjd6SzZdoKqdvStHvaKHBYCe9iENAnG4iDTrGW2"
436,true,"","Morgana",0,10,428,200.72515,"AhyLPwqeE8zg7fyFjuufH8k7Kq4kNS2eARRq5EKNGRcT"
437,true,"","Solarium_",0,10,428,200.724618,"C8H7mCWTYDX3LJUgAH5hqmVUQAwdAyHpybTZgvfCJDaM"
438,true,"","Windows_XP",0,10,428,200.724415,"F3dJbecT56EoP51Awv5RXtVTv498QNKWrUDu3rQ5srvY"
439,true,"","PixelStake",0,10,428,200.724386,"8rWDbEsuz4UWF2ZXiHhMECPkTZm51YrRaQSoSz8RPz2H"
440,true,"","Green_House_Crypto0_Fe",0,10,428,200.721006,"DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA"
441,true,"","Hohla",0,10,427,200.724522,"AptafqHRpGk3KCQrGtuPGuPvWMuPc4N15X7NN7VUsfbd"
442,true,"","Moon",0,10,409,200.72573,"W1FAbXyQJ5iPghy12TqPktwobU5kTD73ZjA6QZCvsRp"
443,true,"","Nimbus_ZERO_MEV",0,10,409,200.724934,"GMag1aGPi4Qi7FYNYi9HnAaktSRiWvZ6At3UWruuhEcL"
444,true,"","Ruslan-",0,10,409,200.724194,"F5CRSKK34yQ1G43WnnP5vy9sj4YxthBWM4ct3wGzaB6n"
445,true,"","HARB_UZ",0,10,403,200.724962,"GCQ4V2e6PPdgHM1mXgepHZvdRkWAxbiFUUpJC5Bpcncd"
446,true,"","_SolaraZ_MEV",0,10,397,200.700893,"8WKbFye8HjNa3rBvx5jEd9gYtfLLXwXg3wzVhavvMSva"
447,true,"","Firo_in_the_Void",0,10,394,200.725016,"3QduBTMSMRAPbRhSmoEYQYPC85HiLmAtjCt2y15Bqw4E"
448,true,"","NeverBackDown",0,10,390,200.718963,"3fHDpgV7GG2fRirqYNFvAUfH5BnbQnRYDqeJBpVFKm8s"
449,true,"","Kangaroo_",0,10,389,200.724978,"4vXCtYfPeracuQg3a67Zx4jvtJco6MU3LKip8ax6GkVq"
450,true,"","Solidator_GOOD_PERFORM",0,10,389,200.723076,"Fz6BL7pe2F8Fc78ZgLrPuXv9w8rz9UY3AZnDaxyGvuBT"
451,true,"","Kos",0,10,388,200.725296,"3Uwkpd9ZKxhuTDWKuiFbJee9Z1ZJPxpkin9476Bwc7Ha"
452,true,"","T-Sync_",0,10,387,200.725583,"7QGeaLDAhDdrLHZxFb27xL6GMoVGZ5oJTk7ULpgici1M"
453,true,"","LuminaNodes",0,10,387,200.724878,"D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx"
454,true,"","Cyber_Samurai",0,10,387,200.724696,"AWqkGtq9rgpMDc7pTKe62aJuaX8ZvrnZxCpr8nfpDSCK"
455,true,"","Viki_Fee-Free_",0,10,384,200.714628,"F5ERVawfscHaqdAWuZ5eY5yA459B3FgR42aj1hKWNjNK"
456,true,"","LAB517",0,10,367,200.725321,"13cm6z7ajighVFYN1aR2hPQ3Rhp4QJenDbHGRmps9P1n"
457,true,"","BlockRockers_0_fee_MEV",0,10,367,200.724378,"ungM4fafkQg1e13MAzwzuvCxtTTiTZ4Xcq7KqnJRyVJ"
458,true,"","Puerta_del_Sol",0,10,353,200.724106,"4mzLWNgBX67zVwTykNnq96Z6KQLc8UyV5Q35EfVCDifC"
459,true,"","1000X.sh",0,10,352,200.720749,"1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3"
460,true,"","Meissa",0,10,343,200.724505,"Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy"
461,true,"","Sentinel_Stake",0,10,342,200.724708,"ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj"
462,true,"","Yonta_Labs_-_LST_0Fee_",0,10,326,200.561392,"BeSovDCzhEAfgwDyXBuhmCFKsu5WQ3PaX61GEfteNzXM"
463,true,"","Vlaber01_0_FEE_Jito_ME",0,10,297,200.71493,"FUURpC3LjVnxr21PmEfHtxT7Mfe4CVJXxESBjQPvmqTZ"
464,true,"","Capital_Alliance_0_Fee",0,10,286,200.551419,"6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU"
465,true,"","1Dad_0_Fee",0,10,284,200.725048,"FyrwfMaomErzqrFUXMjCJ7mA4u81DsiDdrzC3MJD6d4j"
466,true,"","Titan_Analytics",0,10,282,200.725816,"43Am3PKFeo9cACpqYL5Sk95rpVdxLw3Mc22PqRqZXEW2"
467,true,"","Soldea_Kitchen",0,10,282,200.724036,"2XmhZKHmfjku3T3nC9xKhgr5bm1CAmWXqNsNt49mo82C"
468,true,"","Empyrial_-_0_fee_high_",0,10,277,200.724651,"Bs19Z9SokV1s46jutN9tqqaCgYf1GsVyyytVfkzwn9qK"
469,true,"","BBG_MEV",0,10,275,200.724899,"FfdKMwFrWJSBdF5N3RPVc4r16K9KnQcVw2boCpkY5zVi"
470,true,"","Gaxx_Validator",0,10,275,200.724409,"3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer"
471,true,"","crypto-jack-sparrow",0,10,274,200.720114,"AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y"
472,true,"","DeFi_Dev_Corp_NASDAQ_D",0,10,272,200.72518,"9r2CsyjRTmTRtu8GFk5oJRSQr5YfSENxDkf3eox8iPLa"
473,true,"","Abacus",0,10,262,200.725583,"BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8"
474,true,"","Easytoken.me",0,10,256,200.723343,"FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL"
475,true,"","Anode_Beta",0,10,245,200.724732,"6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7"
476,true,"","T-STAKE_Systems",0,10,243,200.651015,"NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH"
477,true,"","Luna_Labs",0,10,241,200.717548,"2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H"
478,true,"","SoLyrae",0,10,240,200.718081,"7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB"
479,true,"","Ice_Staking",0,10,233,200.556475,"icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE"
480,true,"","Wen_0_fee_MEV",0,10,233,200.338886,"WENqavduvNNv1LbwCJPRDr4ZmrdvdfF2SZNrKTAV7pm"
481,true,"","stakeware.xyz_ferric",0,10,223,200.720919,"ETcW7iuVraMKLMJayNCCsr9bLvKrJPDczy1CMVMPmXTc"
482,true,"","SolRealms",0,10,222,200.723946,"RhoAkvPz4uJY6F5EnmBSHnFFEeyA9rt9Rvp95G6HraT"
483,true,"","OYKC",0,10,222,200.719695,"8Y7SLeBygba7einxtGCaCKaQQtUXBQrVtqQbmDGErvXU"
484,true,"","Huisky_Staking_Mev",0,10,220,200.671981,"huinBRP3muBuqZLMW8ARjdn4mBnEmFFcxiBzrkQz553"
485,true,"","Pesky_Penguins_0_fee_M",0,10,220,200.433892,"ppppoqHcHVzigV6SK4856BAsNxhTAi32hqQQWrziyHE"
486,true,"","Node_Integration",0,10,208,200.72546,"nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D"
487,true,"","Mercurial_Validator",0,10,207,200.715905,"1MuaDGhuN7KRqvsupUcYmq9u1YRh1pp38hu1WV2WC6S"
488,true,"","Unit_261",0,10,205,200.721746,"4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib"
489,true,"","Solodron_0_Fee_MEV",0,10,201,200.724193,"8zgT2JAcjqE32L9xGt1CZqKzBvB8crb7PVYn2B26taid"
490,true,"","MX_Validator",0,10,200,200.54751,"mXv18ov8qCiQGs3ieoen981LdgZzYJjJak6reK6fpNC"
491,true,"","zim.one_0_fee",0,10,198,200.653748,"2zykwzzo1pd3H2oSj5j5SRLTvmpa9Nr2S2Bh8tTVd5Tq"
492,true,"","BlockStream",0,10,197,200.72466,"BtJei4AagS2viyJPYVT8FVhRiDKW5YyusQuqjVbtG3Hs"
493,true,"","bloXroute_US",0,10,193,200.64976,"DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv"
494,true,"","Love",0,10,191,200.724305,"Love31pnbDJNVzZZVbtV4h2ftvTPVcBpXW11BSTCa6s"
495,true,"","Capybara",0,10,189,200.717723,"9kTTMvxVjE5Doyr9QeFzrx7ccK3B6nmFQZtn61JFe4uD"
496,true,"","KitBull_MEV_Paladin_",0,10,188,200.721335,"pitMDEaMmWmr7qP8HsNqarPQkd3jhZbLJibhhQnL5RG"
497,true,"","Suzuko_Stake",0,10,187,200.724886,"hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj"
498,true,"","_Stake-O-Matic_",0,10,186,200.724692,"3VV7jhspRhapnvCHTNxJeUzEXCpAJGSYbhHeCvTndHHa"
499,true,"","Raposa_Coffee",0,10,186,200.724492,"rapXHroUoGG3KvZ3qwjvGMdA7siWXwXpiNC1bYarvSC"
500,true,"","Eyenotion",0,10,177,200.724628,"eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK"
501,true,"","Stache_Node",0,10,177,200.722701,"stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH"
502,true,"","MASTERGSM",0,10,160,200.721269,"8aqTSm1MT5VhxRD9ufR4WUh1g3Xsn9av3mp2bJB66Ywp"
503,true,"","Kevred",0,10,160,200.63844,"2t53LvZfskcpXkdwLaBnfZLbNgyVHPu2BNFpcRBaEBhM"
504,true,"","FREEZZ",0,10,158,200.713125,"G4GT8z4AKWNoy3x6nuzxW83UfFXLXzrwn7DZQt4GvWdU"
505,true,"","Hyperionby",0,10,156,200.722953,"ET6sihELJYJeiQ6z3MdpSnbHWPPJ5FUFjZag1BtxVX6e"
506,true,"","SOLAnode_0_Fee_MEV_Rew",0,10,155,200.563002,"BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK"
507,true,"","Tartan_RaggedSec",0,10,151,200.724848,"6YDWxPaJWpZxJ6JLGaBeTJaGQn3gi3Pwtivii9cDyDHo"
508,true,"","Hodl_Hodl_LLLP",0,10,148,200.724516,"hnhCMmnrmod4rcyc3QRKkLEC9XnPTvYJ2gBvjgFiV4o"
509,true,"","CH_Dev",0,10,148,200.724181,"chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe"
510,true,"","Fenix_0_Fee_MEV",0,10,147,200.343192,"6mCzwUFcdTuz6fFJRA8nY1iXNRJqPpXU1PvCfANfVXhh"
511,true,"","Gleam",0,10,146,200.724355,"G1eAmANVWf6ZeoxG4aMbS1APauyEDHqLxHFytzk5hZqN"
512,true,"","Ruslan",0,10,145,200.72306,"CcJX66BQ2Y99GQNcojA4zjDSPG71NSXCRLH2CVei6h4v"
513,true,"","BullMooseSystems",0,10,143,200.72521,"9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa"
514,true,"","Prompt_Logic",0,10,143,200.724319,"FwnWx7x99rGwLmipzz8ii15NqcHkKRo2oS1Y7j6LivgZ"
515,true,"","SunshineVR",0,10,142,200.724555,"EN5F2BU5juUEWr9zRNNqKuQMi9zBUY1YLPHV5EyMrvnW"
516,true,"","le.SteakHaus",0,10,139,200.724781,"EUDis6LJeJzDHTEBgfHGQyjHp63XZkGkx4E69xunC2Ej"
517,true,"","Chronoflare",0,10,138,200.723439,"Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6"
518,true,"","Anderson_Anderson",0,10,136,200.724777,"nateKhsYkrVc992UuTfAhEEFQqr2zQfpGg9RafNkxdC"
519,true,"","Ivy_Oracle",0,10,134,200.097823,"6c6RrC9TWNgiVXnbZ6hehNuhyh81pZK1yAj5w2nXZTwi"
520,true,"","Pine_Stake",0,10,123,200.704881,"Pid6HQnMCFb9izqX9i7X6ePdUPieGmjHoPxC1Jfooix"
521,true,"","Charity_Soul",0,10,121,200.723415,"chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL"
522,true,"","Kisetsu_Stake",0,10,114,200.724554,"NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk"
523,true,"","Vortexlab",0,10,114,200.027382,"StkZAmzUiaUPmg6AhytiWLoRZ1bqefJSjDsqctjCmHb"
524,true,"","Fuji",0,10,103,200.725276,"3j1dv2SP3xtG5vcqiqTSpc9C3h4wQnnzh3aqBcx6fU7h"
525,true,"","Bubbles",0,10,100,200.724178,"H9ENbtmy2tWFtAJNmpC8xQtbcr1NTp4FXLdphRaG8L2T"
526,true,"","Alchemy",0,10,100,200.162113,"7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc"
527,true,"","Citizen_Node",0,10,99,200.724595,"CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP"
528,true,"","THW_Validator",0,10,99,200.72286,"THWsLPufeq9LWs2H9vYPbtFwdxAHbQHvSbT6pztG8x1"
529,true,"","Mako_Validation",0,10,93,200.725175,"makot6hiF2ZEWy1yPF5otx73VuXpP5SCUeCbZiiGSt4"
530,true,"","Tyraen",0,10,92,200.72361,"DARHT2kULrSdWzL4Fc4hs28s4pfMa4aB92631AHUJkV1"
531,true,"","Mice_Stakin",0,10,82,200.724661,"D8xKNftHzFcCekENuTEcFC1eoL9y8wNHEg4Q5z57KK4e"
532,true,"","Kumiho",0,10,81,200.682104,"Bz6FHRznS6TmAoWbsbuU7Xq5To3T2HFyAPWQuJCKUy9w"
533,true,"","Solar",0,10,78,199.985245,"7nzTzRZzezmugqE5ZjHRMxarhXunpwZ2PUdjV7uYzt7A"
534,true,"","Dust_Eleven",0,10,73,200.724479,"dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH"
535,true,"","Blue_Sky",0,10,69,200.705628,"b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF"
536,true,"","NO_NAME",0,10,64,200.724996,"4vcmYPfLztUckU3c3FvXDwSq8aDNDqwEpvEiqAv97LGJ"
537,true,"","NO_NAME",0,10,64,200.724294,"4aRPyjsqqFsf5488a9QAaHJLQJMGwoL5P6wRtLmroe2d"
538,true,"","Luke",0,10,64,200.470637,"ArMBx6veRq33ffEP9sxHafiPRgrtzww4XvbwZbSMfXiM"
539,true,"","BIG_BERTY",0,10,61,200.723868,"BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP"
540,true,"","Dicky",0,10,61,200.723317,"DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA"
541,true,"","HiveFi_Validator",0,10,56,200.725571,"8hAYbagNt7CMBooFfqVJhBgLqLffpjXTWJMk8yybjJsN"
542,true,"","Lilith",0,10,54,200.72488,"1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i"
543,true,"","Janitor",0,10,54,200.724877,"jntr1vkzvSujfckGR6ANmFmirVoPBMNr5XJGKP5uDQA"
544,true,"","DegenBot",0,10,54,200.723726,"DEgenZMznWXvg5YHaZM75arVTauV453SeXX1UrxcGNup"
545,true,"","NO_NAME",0,10,52,200.724823,"CHiNA46kfx9MJ6bmLE4BPRxztZ2Qv8cZhVbSFSAfVVUq"
546,true,"","Sol_Hack3rs",0,10,52,200.654768,"5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4"
547,true,"","StudentSOL",0,10,52,200.653048,"8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ"
548,true,"","Yoake_Validator",0,10,42,200.726077,"4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF"
549,true,"","NO_NAME",0,10,39,171.862635,"vCKjdSBAMNf8oi3nS3FdisLQ5gG3w1AccxXAD6FMDQz"
550,true,"","ALGK",0,10,37,200.725025,"H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w"
551,true,"","00Tokyo",0,10,33,200.725165,"5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK"
552,true,"","Ghost",0,10,19,124.862124,"3cZSHGfNdaULpFAvGbWbxpVwzXB4gHdk8NFucPNR5pgA"
553,true,"","NO_NAME",0,10,9,62.745822,"GWJyUxzcVwRRtpLuLiu1mpiUQsZ4onYFAYfCjQnuLmz5"
554,true,"","Magic_Eden_Validator",0,10,8,50.229646,"MagiCBYNPD9iTBXqiFybAFCREQzG6MSM4LmFLXQZxuV"
555,true,"","Emperor",0,10,7,41.969246,"KiNGTLWCgoqLKn266xxT2Zosko3FumNv7Z4V7V9cyKQ"
556,true,"","Verafy",0,100,103,197.897303,"TrUtH9WTw1jBVuuExpm3MnC5XF7mW6J3x6oXXA9yX4U"
557,true,"","EU_Node",1,0,46,200.186513,"9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG"
558,true,"","AP_Node",1,0,46,199.77713,"G9vCpJUUSpEm4zPwzSNpDmZ8MGwLEbiSLV59EBzCGvzM"
559,true,"","NO_NAME",1,1,220,200.49095,"5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm"
560,true,"","NO_NAME",1,1,187,200.56269,"AMukCLCr52XxsEjXoDxKKxjNg4FpnsReXNaQx8aR6DJF"
561,true,"","The_Lode_Sentries",1,8,514,200.398261,"LodeuWMHPiPj2PUHUyca2bkpFv9HyzR3gaDBmGJ9TSS"
562,true,"","NO_NAME",1,10,123,200.408902,"tcrkE5QNG87Zbexm6fdWMbn7A5MjLC4ML7i1JfHF7cj"
563,true,"","NO_NAME",2,0,59,200.506723,"MutT1jxCXbRWJXpXoJK259gLrNfzDezdxS3BSkQAmv1"
564,true,"","Block_Logic_MEV_Triton",2,2,617,200.560913,"DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp"
565,true,"","NO_NAME",2,2,431,200.432024,"Ex1AxFCipXGfSxgvXPPT3nPQUARddCduHwKR6jHiXAaT"
566,true,"","NO_NAME",2,2,87,200.528,"9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i"
567,true,"","Udder_Chaos_",2,5,242,200.559296,"ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6"
568,true,"","Mango_Validator",2,8,538,200.545464,"B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa"
569,true,"","SteakStache",2,8,94,200.401582,"5t4shVsKnUqgjmhK3fFNsvyju2E6Rd7cc4S5pmqqEVEW"
570,true,"","NO_NAME",2,8,29,183.803604,"3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS"
571,true,"","binance_staking",2,10,592,200.409829,"DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy"
572,true,"","Dual_Validator",2,10,233,195.097986,"sZAqxCSN5kkVfG2s65Bje4jzCkD2aLyk21qU95PMf2Y"
573,true,"","NO_NAME",3,3,543,200.433113,"BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH"
574,true,"","NO_NAME",3,3,29,190.46165,"5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs"
575,true,"","Meria",3,7,191,200.494422,"7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW"
576,true,"","vasrox",3,10,617,200.428509,"6MMvVR2UqSkHz5Drt4mmpaS3DBv8kvcrFuKh4sWNGCqD"
577,true,"","Beachside",4,4,172,200.500637,"AwcMVMvmT1aCETVYV42WE1cSMCyNp4vZqVjLsvs6dM4o"
578,true,"","Valigator",4,4,57,200.559525,"vALigXFg9wnnhVHN16vNxHxXtAXiBv5QjAE6udoniBY"
579,true,"","NO_NAME",4,4,11,65.001617,"pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2"
580,true,"","Jito2",4,8,512,200.409892,"A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2"
581,true,"","Jito1",4,8,512,199.527072,"CXPeim1wQMkcTvEHx9QdhgKREYYJD8bnaCCqPRwJ1to1"
582,true,"","CMS_Holdings",4,8,510,196.652031,"cmshPgUzd5iDkyZxPfUvepRSLtNV47Ks5AGu4KvKqY6"
583,true,"","Squads",4,8,231,200.509657,"SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA"
584,true,"","Reorder_the_Blocks",4,8,180,200.333942,"ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY"
585,true,"","SolBrothers",4,10,589,199.625817,"Ey3DkEVbfBxfWmkTsG7Hqj7jshYf5Zx9H8462Zjjkykf"
586,true,"","BLOCKSIZE",5,0,98,199.910225,"7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn"
587,true,"","Laine_by_SOL_Strategie",5,5,617,200.537425,"LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc"
588,true,"","MCF",5,5,617,200.426556,"MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx"
589,true,"","Stakin",5,5,617,200.253744,"23SUe5fzmLws1M58AnGnvnUBRUKJmzCpnFQwv4M4b9Er"
590,true,"","DSRV",5,5,617,200.1471,"DSRVdh9PQaqAcFtMCbJhyD4yMD5H2EeHNzdbqWctRY4E"
591,true,"","Astraeus",5,5,548,200.42971,"2dfgsiSaZ51QYPsECMYMG247PXxyKdwkV9wTHoQb8YEC"
